# Number of nodes: 900
# Neurons: 301
# Astrocytes: 237
# Microglia: 65
# Arteries: 297
1.476000e-17,0.000000e+00,0.000000e+00,0.000000e+00
1.473020e-17,2.980178e-20,8.395933e-22,0.000000e+00
1.386923e-17,2.958105e-20,2.452099e-20,1.348174e-24
1.301472e-17,2.935856e-20,4.680500e-20,4.312880e-24
1.216664e-17,2.913766e-20,6.768928e-20,8.414587e-24
1.132494e-17,2.891838e-20,8.718321e-20,1.348207e-23
1.048957e-17,2.870073e-20,1.052965e-19,1.942624e-23
9.660498e-18,2.848469e-20,1.220391e-19,2.618689e-23
8.837662e-18,2.827026e-20,1.374208e-19,3.371577e-23
8.021021e-18,2.805744e-20,1.514516e-19,4.197048e-23
7.210527e-18,2.784621e-20,1.641415e-19,5.091210e-23
6.406136e-18,2.763656e-20,1.755004e-19,6.050423e-23
5.608053e-18,2.731465e-20,1.855382e-19,7.071247e-23
4.825542e-18,2.662058e-20,1.942698e-19,8.146561e-23
4.067357e-18,2.574661e-20,2.017255e-19,9.260034e-23
3.336693e-18,2.447208e-20,2.079442e-19,1.039467e-22
2.682787e-18,2.068876e-20,2.130002e-19,1.152327e-22
2.137788e-18,1.679440e-20,2.170537e-19,1.259558e-22
1.705946e-18,1.312445e-20,2.202889e-19,1.357040e-22
1.354622e-18,1.060230e-20,2.229554e-19,1.445277e-22
1.070872e-18,9.126286e-21,2.250033e-19,1.517499e-22
8.228720e-19,8.062489e-21,2.266105e-19,1.576793e-22
6.023299e-19,7.140116e-21,2.278319e-19,1.623542e-22
4.156541e-19,5.692135e-21,2.287144e-19,1.658465e-22
2.778553e-19,3.858778e-21,2.293239e-19,1.683243e-22
1.868052e-19,2.551994e-21,2.297403e-19,1.700492e-22
1.270757e-19,1.669946e-21,2.300257e-19,1.712475e-22
8.754249e-20,1.116262e-21,2.302232e-19,1.720840e-22
6.093479e-20,7.561488e-22,2.303611e-19,1.726710e-22
4.282410e-20,5.170363e-22,2.304582e-19,1.730846e-22
3.039674e-20,3.559865e-22,2.305270e-19,1.733772e-22
2.181749e-20,2.463916e-22,2.305763e-19,1.735849e-22
1.586710e-20,1.712398e-22,2.306119e-19,1.737329e-22
1.172470e-20,1.194058e-22,2.306380e-19,1.738390e-22
8.832210e-21,8.349164e-23,2.306573e-19,1.739155e-22
6.807330e-21,5.851654e-23,2.306720e-19,1.739711e-22
5.346116e-21,4.059948e-23,2.306837e-19,1.740131e-22
4.359567e-21,2.856575e-23,2.306927e-19,1.740431e-22
3.664879e-21,2.013099e-23,2.307000e-19,1.740658e-22
3.174966e-21,1.420725e-23,2.307062e-19,1.740833e-22
2.828991e-21,1.003972e-23,2.307115e-19,1.740971e-22
2.584359e-21,7.103114e-24,2.307163e-19,1.741083e-22
2.411189e-21,5.030905e-24,2.307207e-19,1.741176e-22
2.288478e-21,3.566748e-24,2.307248e-19,1.741256e-22
2.201440e-21,2.530991e-24,2.307286e-19,1.741326e-22
2.139653e-21,1.797489e-24,2.307324e-19,1.741390e-22
2.095756e-21,1.277523e-24,2.307360e-19,1.741449e-22
2.064546e-21,9.085913e-25,2.307395e-19,1.741505e-22
2.042343e-21,6.466064e-25,2.307430e-19,1.741558e-22
2.026537e-21,4.604247e-25,2.307465e-19,1.741609e-22
2.015279e-21,3.280214e-25,2.307499e-19,1.741659e-22
2.007257e-21,2.338031e-25,2.307533e-19,1.741708e-22
2.001538e-21,1.667187e-25,2.307567e-19,1.741757e-22
1.997341e-21,1.175524e-25,2.307602e-19,1.741807e-22
1.994465e-21,8.388653e-26,2.307636e-19,1.741854e-22
1.992412e-21,5.988134e-26,2.307670e-19,1.741902e-22
1.990946e-21,4.275788e-26,2.307704e-19,1.741949e-22
1.989899e-21,3.053898e-26,2.307737e-19,1.741997e-22
1.989151e-21,2.181703e-26,2.307771e-19,1.742044e-22
1.988617e-21,1.558941e-26,2.307805e-19,1.742091e-22
1.988235e-21,1.114161e-26,2.307838e-19,1.742138e-22
1.987962e-21,7.964208e-27,2.307872e-19,1.742185e-22
1.987767e-21,5.693848e-27,2.307906e-19,1.742232e-22
1.987628e-21,4.071283e-27,2.307939e-19,1.742279e-22
1.987528e-21,2.911473e-27,2.307973e-19,1.742326e-22
1.987457e-21,2.082309e-27,2.308007e-19,1.742373e-22
1.987406e-21,1.489441e-27,2.308040e-19,1.742420e-22
1.987369e-21,1.065473e-27,2.308074e-19,1.742467e-22
1.987343e-21,7.622532e-28,2.308108e-19,1.742514e-22
1.987324e-21,5.453680e-28,2.308141e-19,1.742561e-22
1.987311e-21,3.857428e-28,2.308176e-19,1.742610e-22
1.987301e-21,2.760240e-28,2.308210e-19,1.742657e-22
1.987295e-21,1.975243e-28,2.308243e-19,1.742704e-22
1.987290e-21,1.413567e-28,2.308277e-19,1.742751e-22
1.987286e-21,1.011655e-28,2.308311e-19,1.742798e-22
1.987284e-21,7.240463e-29,2.308344e-19,1.742845e-22
1.987282e-21,5.182229e-29,2.308378e-19,1.742892e-22
1.987281e-21,3.709211e-29,2.308412e-19,1.742939e-22
1.987280e-21,2.654971e-29,2.308445e-19,1.742986e-22
1.987279e-21,1.900421e-29,2.308479e-19,1.743033e-22
1.987279e-21,1.360351e-29,2.308513e-19,1.743080e-22
1.987278e-21,9.737810e-30,2.308546e-19,1.743127e-22
1.987278e-21,6.970768e-30,2.308580e-19,1.743174e-22
1.987278e-21,4.990085e-30,2.308614e-19,1.743221e-22
1.987278e-21,3.572254e-30,2.308647e-19,1.743268e-22
1.987278e-21,2.557310e-30,2.308681e-19,1.743315e-22
1.987278e-21,1.830749e-30,2.308714e-19,1.743362e-22
1.987278e-21,1.310633e-30,2.308748e-19,1.743409e-22
1.987278e-21,9.275391e-31,2.308783e-19,1.743457e-22
1.987278e-21,6.640392e-31,2.308817e-19,1.743504e-22
1.987278e-21,4.754000e-31,2.308850e-19,1.743551e-22
1.987278e-21,3.403509e-31,2.308884e-19,1.743598e-22
1.987278e-21,2.436715e-31,2.308918e-19,1.743645e-22
1.987278e-21,1.744490e-31,2.308951e-19,1.743692e-22
1.987277e-21,1.248954e-31,2.308985e-19,1.743739e-22
1.987277e-21,8.941995e-32,2.309018e-19,1.743786e-22
1.987277e-21,6.401836e-32,2.309052e-19,1.743833e-22
1.987277e-21,4.583600e-32,2.309086e-19,1.743880e-22
1.987277e-21,3.281303e-32,2.309119e-19,1.743927e-22
1.987277e-21,2.349334e-32,2.309153e-19,1.743974e-22
1.987277e-21,1.682104e-32,2.309187e-19,1.744021e-22
1.987277e-21,1.204120e-32,2.309220e-19,1.744068e-22
1.987277e-21,8.618537e-33,2.309254e-19,1.744115e-22
1.987277e-21,6.175765e-33,2.309288e-19,1.744162e-22
1.987277e-21,4.417978e-33,2.309321e-19,1.744210e-22
1.987277e-21,3.127379e-33,2.309356e-19,1.744258e-22
1.987277e-21,2.241151e-33,2.309390e-19,1.744305e-22
1.987277e-21,1.602434e-33,2.309423e-19,1.744352e-22
1.987277e-21,1.148787e-33,2.309457e-19,1.744399e-22
1.987277e-21,8.219057e-34,2.309491e-19,1.744446e-22
1.987277e-21,5.905684e-34,2.309524e-19,1.744493e-22
1.987277e-21,4.182879e-34,2.309558e-19,1.744540e-22
1.987277e-21,3.016789e-34,2.309592e-19,1.744587e-22
1.987277e-21,2.166671e-34,2.309625e-19,1.744634e-22
1.987277e-21,1.512156e-34,2.309659e-19,1.744681e-22
1.987277e-21,1.105905e-34,2.309693e-19,1.744728e-22
1.987277e-21,7.861706e-35,2.309726e-19,1.744775e-22
1.987277e-21,5.717605e-35,2.309760e-19,1.744822e-22
1.987277e-21,3.987277e-35,2.309793e-19,1.744869e-22
1.987277e-21,2.971650e-35,2.309827e-19,1.744916e-22
1.987277e-21,2.068870e-35,2.309861e-19,1.744963e-22
1.987277e-21,1.504633e-35,2.309894e-19,1.745010e-22
1.987277e-21,9.027797e-36,2.309929e-19,1.745059e-22
1.987277e-21,8.275480e-36,2.309963e-19,1.745106e-22
1.987277e-21,5.642373e-36,2.309997e-19,1.745153e-22
1.987277e-21,3.385424e-36,2.310030e-19,1.745200e-22
1.987277e-21,3.009266e-36,2.310064e-19,1.745247e-22
1.987277e-21,2.256949e-36,2.310097e-19,1.745294e-22
1.987277e-21,1.880791e-36,2.310131e-19,1.745341e-22
1.987277e-21,7.523164e-37,2.310165e-19,1.745388e-22
1.987277e-21,7.523164e-37,2.310198e-19,1.745435e-22
1.987277e-21,3.761582e-37,2.310232e-19,1.745482e-22
1.987277e-21,3.761582e-37,2.310266e-19,1.745529e-22
1.987277e-21,3.761582e-37,2.310299e-19,1.745576e-22
1.987277e-21,0.000000e+00,2.310333e-19,1.745623e-22
1.987277e-21,3.761582e-37,2.310367e-19,1.745671e-22
1.987277e-21,0.000000e+00,2.310400e-19,1.745718e-22
1.987277e-21,0.000000e+00,2.310434e-19,1.745765e-22
1.987277e-21,0.000000e+00,2.310468e-19,1.745812e-22
1.987277e-21,0.000000e+00,2.310502e-19,1.745860e-22
1.987277e-21,0.000000e+00,2.310536e-19,1.745907e-22
1.987277e-21,0.000000e+00,2.310570e-19,1.745954e-22
1.987277e-21,0.000000e+00,2.310603e-19,1.746001e-22
1.987277e-21,0.000000e+00,2.310637e-19,1.746048e-22
1.987277e-21,0.000000e+00,2.310671e-19,1.746095e-22
1.987277e-21,0.000000e+00,2.310704e-19,1.746143e-22
1.987277e-21,0.000000e+00,2.310738e-19,1.746190e-22
1.987277e-21,0.000000e+00,2.310772e-19,1.746237e-22
1.987277e-21,0.000000e+00,2.310805e-19,1.746284e-22
1.987277e-21,0.000000e+00,2.310839e-19,1.746331e-22
1.987277e-21,0.000000e+00,2.310872e-19,1.746378e-22
1.987277e-21,0.000000e+00,2.310906e-19,1.746425e-22
1.987277e-21,0.000000e+00,2.310940e-19,1.746472e-22
1.987277e-21,0.000000e+00,2.310973e-19,1.746519e-22
1.987277e-21,0.000000e+00,2.311007e-19,1.746566e-22
1.987277e-21,0.000000e+00,2.311041e-19,1.746613e-22
1.987277e-21,0.000000e+00,2.311075e-19,1.746662e-22
1.987277e-21,0.000000e+00,2.311109e-19,1.746709e-22
1.987277e-21,0.000000e+00,2.311143e-19,1.746756e-22
1.987277e-21,0.000000e+00,2.311176e-19,1.746803e-22
1.987277e-21,0.000000e+00,2.311210e-19,1.746850e-22
1.987277e-21,0.000000e+00,2.311244e-19,1.746897e-22
1.987277e-21,0.000000e+00,2.311277e-19,1.746944e-22
1.987277e-21,0.000000e+00,2.311311e-19,1.746991e-22
1.987277e-21,0.000000e+00,2.311345e-19,1.747038e-22
1.987277e-21,0.000000e+00,2.311378e-19,1.747085e-22
1.987277e-21,0.000000e+00,2.311412e-19,1.747132e-22
1.987277e-21,0.000000e+00,2.311446e-19,1.747179e-22
1.987277e-21,0.000000e+00,2.311479e-19,1.747226e-22
1.987277e-21,0.000000e+00,2.311513e-19,1.747273e-22
1.987277e-21,0.000000e+00,2.311547e-19,1.747320e-22
1.987277e-21,0.000000e+00,2.311580e-19,1.747367e-22
1.987277e-21,0.000000e+00,2.311614e-19,1.747415e-22
1.987277e-21,0.000000e+00,2.311647e-19,1.747462e-22
1.987277e-21,0.000000e+00,2.311682e-19,1.747510e-22
1.987277e-21,0.000000e+00,2.311716e-19,1.747557e-22
1.987277e-21,0.000000e+00,2.311750e-19,1.747604e-22
1.987277e-21,0.000000e+00,2.311783e-19,1.747651e-22
1.987277e-21,0.000000e+00,2.311817e-19,1.747699e-22
1.987277e-21,0.000000e+00,2.311850e-19,1.747746e-22
1.987277e-21,0.000000e+00,2.311884e-19,1.747793e-22
1.987277e-21,0.000000e+00,2.311918e-19,1.747840e-22
1.987277e-21,0.000000e+00,2.311951e-19,1.747887e-22
1.987277e-21,0.000000e+00,2.311985e-19,1.747934e-22
1.987277e-21,0.000000e+00,2.312019e-19,1.747981e-22
1.987277e-21,0.000000e+00,2.312052e-19,1.748028e-22
1.987277e-21,0.000000e+00,2.312086e-19,1.748075e-22
1.987277e-21,0.000000e+00,2.312120e-19,1.748122e-22
1.987277e-21,0.000000e+00,2.312153e-19,1.748169e-22
1.987277e-21,0.000000e+00,2.312187e-19,1.748216e-22
1.987277e-21,0.000000e+00,2.312221e-19,1.748263e-22
1.987277e-21,0.000000e+00,2.312255e-19,1.748312e-22
1.987277e-21,0.000000e+00,2.312289e-19,1.748359e-22
1.987277e-21,0.000000e+00,2.312323e-19,1.748406e-22
1.987277e-21,0.000000e+00,2.312356e-19,1.748453e-22
1.987277e-21,0.000000e+00,2.312390e-19,1.748500e-22
1.987277e-21,0.000000e+00,2.312424e-19,1.748547e-22
1.987277e-21,0.000000e+00,2.312457e-19,1.748594e-22
1.987277e-21,0.000000e+00,2.312491e-19,1.748642e-22
1.987277e-21,0.000000e+00,2.312525e-19,1.748689e-22
1.987277e-21,0.000000e+00,2.312558e-19,1.748736e-22
6.310499e-21,-2.770326e-22,2.312605e-19,1.748783e-22
1.202443e-20,-1.415082e-22,2.312756e-19,1.748878e-22
1.509096e-20,-7.921569e-23,2.312981e-19,1.749058e-22
1.685330e-20,-4.674275e-23,2.313248e-19,1.749315e-22
