2.264102132324084457e-02,2.263881889212841086e-02,2.263810227308282394e-02,2.263626837133458913e-02,2.263526069404644611e-02,2.263362860140553587e-02,2.263245495274707891e-02,2.263093190606457750e-02,2.262966261303822960e-02,2.262819733901800037e-02,2.262687209084120882e-02,2.262543648568604571e-02,2.262407780704838584e-02,2.262265660986919474e-02,2.262127735897119518e-02,2.261986234803323170e-02,2.261846988778187101e-02,2.261705664370445429e-02,2.261565517957709812e-02,2.261424131121774969e-02,2.261283322927454612e-02,2.261141743406308580e-02,2.261000409574880424e-02,2.260858569162579879e-02,2.260716792833332087e-02,2.260574664323864932e-02,2.260432507477115605e-02,2.260290096484344688e-02,2.260147620203836749e-02,2.260004961980786181e-02,2.259862237885762459e-02,2.259719394388328903e-02,2.259576508618185361e-02,2.259433563339062825e-02,2.259290614330393063e-02,2.259147664269351569e-02,2.259004755959006377e-02,2.258861901462351149e-02,2.258719134013574548e-02,2.258576468126993406e-02,2.258433928560201615e-02,2.258291527887841543e-02,2.258149282772991401e-02,2.258007201451205093e-02,2.257865293006448143e-02,2.257723560497842952e-02,2.257582006368551858e-02,2.257440628762370782e-02,2.257299424756610551e-02,2.257158388439786667e-02,2.257017512882545512e-02,2.256876789152620355e-02,2.256736207533962049e-02,2.256595757022934051e-02,2.256455426099944830e-02,2.256315202483749269e-02,2.256175073645983256e-02,2.256035026748351088e-02,2.255895048985676402e-02,2.255755127733223564e-02,2.255615250657863266e-02,2.255475406228657845e-02,2.255335583303312921e-02,2.255195772406643276e-02,2.255055964095823220e-02,2.254916151935845714e-02,2.254776328181077455e-02,2.254636490419021852e-02,2.254496631646857319e-02,2.254356754617094921e-02,2.254216850634375990e-02,2.254076929559242423e-02,2.253936976375689460e-02,2.253797012082026097e-02,2.253657007189831252e-02,2.253517002218273849e-02,2.253376939080591057e-02,2.253236894624666489e-02,2.253096757422038549e-02,2.252956672970456500e-02,2.252816431991182602e-02,2.252676309348237288e-02,2.252535915731970761e-02
2.263336655522830629e-02,2.263115219468094658e-02,2.263037605729739318e-02,2.262851953675371411e-02,2.262746973011519822e-02,2.262581219188394485e-02,2.262460693124596078e-02,2.262305933004748332e-02,2.262176498273697420e-02,2.262027746049532356e-02,2.261893143671677223e-02,2.261747617663992238e-02,2.261609971176150452e-02,2.261466131760712234e-02,2.261326660725096124e-02,2.261183669046328351e-02,2.261043087104671126e-02,2.260900499580889220e-02,2.260759236308017978e-02,2.260616831552259010e-02,2.260475155841830744e-02,2.260332836110249405e-02,2.260190924523399272e-02,2.260048659277009639e-02,2.259906633716555688e-02,2.259764427173860390e-02,2.259622375602133443e-02,2.259480248128633087e-02,2.259338236047890580e-02,2.259196213668745318e-02,2.259054290732822115e-02,2.258912399591063436e-02,2.258770603862231274e-02,2.258628867843279556e-02,2.258487229057326573e-02,2.258345669440425113e-02,2.258204211856511615e-02,2.258062848133754116e-02,2.257921593070240374e-02,2.257780444214805421e-02,2.257639412067082019e-02,2.257498497559121131e-02,2.257357708886839967e-02,2.257217048831304876e-02,2.257076524053025848e-02,2.256936137863815514e-02,2.256795895269312138e-02,2.256655798776832991e-02,2.256515851076121987e-02,2.256376052586724773e-02,2.256236402881649228e-02,2.256096899288633287e-02,2.255957537702176982e-02,2.255818311875291970e-02,2.255679213979693704e-02,2.255540234376628844e-02,2.255401362087923814e-02,2.255262584905705706e-02,2.255123889791653402e-02,2.254985263230338197e-02,2.254846691428024491e-02,2.254708160901346820e-02,2.254569658189895312e-02,2.254431170944082644e-02,2.254292686585231825e-02,2.254154194714701881e-02,2.254015683429864969e-02,2.253877145046173300e-02,2.253738567152618194e-02,2.253599946158422671e-02,2.253461266577657177e-02,2.253322532148083548e-02,2.253183719188047926e-02,2.253044845992226153e-02,2.252905870314585862e-02,2.252766840225878253e-02,2.252627673629574792e-02,2.252488479286206269e-02,2.252349091947093013e-02,2.252209742698436240e-02,2.252070096723569198e-02,2.251930627890056172e-02,2.251790663704898721e-02
2.262403427270403417e-02,2.262180591619008738e-02,2.262107602738859524e-02,2.261922732397256969e-02,2.261821889648333792e-02,2.261658438888719189e-02,2.261542125974174561e-02,2.261390806807372228e-02,2.261265949544793985e-02,2.261121538911854689e-02,2.260991997491714270e-02,2.260851546617268296e-02,2.260719459140490481e-02,2.260581290655285305e-02,2.260447828123097677e-02,2.260310975588884774e-02,2.260176766997421677e-02,2.260040662912805517e-02,2.259906035627981188e-02,2.259770338973534839e-02,2.259635455690676281e-02,2.259499957662954028e-02,2.259364895234869733e-02,2.259229468320781559e-02,2.259094263294331856e-02,2.258958833565998664e-02,2.258823507799648245e-02,2.258688038756558394e-02,2.258552612385377259e-02,2.258417093811627974e-02,2.258281589847245530e-02,2.258146028474292827e-02,2.258010472080387160e-02,2.257874883054203363e-02,2.257739298084225979e-02,2.257603697586865049e-02,2.257468102707459526e-02,2.257332502687769624e-02,2.257196908930706944e-02,2.257061314691806431e-02,2.256925725299752453e-02,2.256790135856827709e-02,2.256654548194444651e-02,2.256518958572345870e-02,2.256383367210391955e-02,2.256247771494894472e-02,2.256112171313255296e-02,2.255976565272826972e-02,2.255840953651460160e-02,2.255705336276875653e-02,2.255569714130444686e-02,2.255434088177140500e-02,2.255298460222048690e-02,2.255162832340015105e-02,2.255027207307455303e-02,2.254891588457383356e-02,2.254755979785726117e-02,2.254620386157064546e-02,2.254484813009175609e-02,2.254349266966334045e-02,2.254213754894217672e-02,2.254078285170329349e-02,2.253942865592001299e-02,2.253807505891405882e-02,2.253672213647704703e-02,2.253536999219195314e-02,2.253401868239866823e-02,2.253266830949969546e-02,2.253131888977178560e-02,2.252997052059326280e-02,2.252862315813771235e-02,2.252727689736084421e-02,2.252593162072491148e-02,2.252458742676982997e-02,2.252324412549700644e-02,2.252190181445859127e-02,2.252056026570747535e-02,2.251921953007465782e-02,2.251787944656116758e-02,2.251653987331995663e-02,2.251520096009811817e-02,2.251386203054591556e-02,2.251252404212427186e-02
2.261373446783197100e-02,2.261159589816144969e-02,2.261086291952022972e-02,2.260907937102695983e-02,2.260808737472117663e-02,2.260650454624523603e-02,2.260536747507175051e-02,2.260389813657981417e-02,2.260267962044350959e-02,2.260127423991218840e-02,2.260000971043722023e-02,2.259864003665788129e-02,2.259734916845034663e-02,2.259599905023836411e-02,2.259469277150710428e-02,2.259335300737708163e-02,2.259203743701801784e-02,2.259070285319685067e-02,2.258938147982690603e-02,2.258804922955949535e-02,2.258672407751860511e-02,2.258539261091275022e-02,2.258406482891950340e-02,2.258273324551641689e-02,2.258140338477105519e-02,2.258007102781510803e-02,2.257873917681701981e-02,2.257740540113894676e-02,2.257607127701273877e-02,2.257473535113165702e-02,2.257339839804829024e-02,2.257205950781195417e-02,2.257071901767898972e-02,2.256937633708162860e-02,2.256803158451608365e-02,2.256668437843535255e-02,2.256533475202006020e-02,2.256398248070862547e-02,2.256262759334714749e-02,2.256126999733771427e-02,2.255990976346723687e-02,2.255854691558607794e-02,2.255718158793624042e-02,2.255581390529460759e-02,2.255444406794595083e-02,2.255307228115134219e-02,2.255169879873869174e-02,2.255032387936358254e-02,2.254894780656714615e-02,2.254757085999095981e-02,2.254619332270137166e-02,2.254481546164534625e-02,2.254343752916608892e-02,2.254205975033258744e-02,2.254068232315566828e-02,2.253930541184988659e-02,2.253792914830753807e-02,2.253655363046654092e-02,2.253517892586073823e-02,2.253380507374109012e-02,2.253243209013140388e-02,2.253105997179411304e-02,2.252968870142566665e-02,2.252831825155920606e-02,2.252694858838530378e-02,2.252557967464486818e-02,2.252421147049490230e-02,2.252284393673856591e-02,2.252147702988924194e-02,2.252011071152193455e-02,2.251874492999390853e-02,2.251737965019023555e-02,2.251601480274329631e-02,2.251465036508035200e-02,2.251328623477168861e-02,2.251192242533202673e-02,2.251055877376592976e-02,2.250919537661290673e-02,2.250783195653922528e-02,2.250646877643237495e-02,2.250510534343424726e-02,2.250374222358986903e-02,2.250237854054229492e-02
2.260843413159730961e-02,2.260629955780277603e-02,2.260555931580528199e-02,2.260377504127713405e-02,2.260276951448373858e-02,2.260117873032806493e-02,2.260002295547732312e-02,2.259853811623788525e-02,2.259729605046111728e-02,2.259586825887449982e-02,2.259457562016869980e-02,2.259317763447747304e-02,2.259185453416847483e-02,2.259047128557934922e-02,2.258912919571723701e-02,2.258775245504230159e-02,2.258639802864492382e-02,2.258502337771015403e-02,2.258366052890688550e-02,2.258228562841742629e-02,2.258091666510923801e-02,2.257954026917224563e-02,2.257816652466198767e-02,2.257678793859854705e-02,2.257541014755813993e-02,2.257402895293531345e-02,2.257264749697500753e-02,2.257126343177890543e-02,2.256987850939713020e-02,2.256849142590369034e-02,2.256710316460883159e-02,2.256571301193371556e-02,2.256432152760657478e-02,2.256292832963866651e-02,2.256153374199406161e-02,2.256013756477796492e-02,2.255873998734857569e-02,2.255734090688290422e-02,2.255594043507340440e-02,2.255453852195950584e-02,2.255313523830122444e-02,2.255173056905651965e-02,2.255032457158375955e-02,2.254891726267435614e-02,2.254750870711711222e-02,2.254609895532815392e-02,2.254468809185086048e-02,2.254327619954673775e-02,2.254186338455468896e-02,2.254044975427551764e-02,2.253903542871003862e-02,2.253762052608796265e-02,2.253620516696910533e-02,2.253478946501084185e-02,2.253337352803055568e-02,2.253195745298049169e-02,2.253054132632596046e-02,2.252912522241632548e-02,2.252770920401985302e-02,2.252629332281717162e-02,2.252487762021759474e-02,2.252346212800717881e-02,2.252204687011505335e-02,2.252063186033611414e-02,2.251921710842817032e-02,2.251780260893093341e-02,2.251638836138835850e-02,2.251497433593942221e-02,2.251356053182790307e-02,2.251214688431190519e-02,2.251073341825228502e-02,2.250932001160143095e-02,2.250790677304139245e-02,2.250649346953278659e-02,2.250508041024145908e-02,2.250366712503680880e-02,2.250225434444873968e-02,2.250084109049566364e-02,2.249942891940238943e-02,2.249801581405054887e-02,2.249660487307105980e-02,2.249519207889519659e-02,2.249378329943033106e-02
2.260308820452271508e-02,2.260092906638284244e-02,2.260020667648348844e-02,2.259840965363309195e-02,2.259741474232200564e-02,2.259581956535547387e-02,2.259467227134583783e-02,2.259318970127415643e-02,2.259195732761263078e-02,2.259053777223373263e-02,2.258925811672541153e-02,2.258787407373475178e-02,2.258656839228272151e-02,2.258520460220185544e-02,2.258388480363912598e-02,2.258253271988011276e-02,2.258120536354696339e-02,2.257986005718301548e-02,2.257852859162137391e-02,2.257718704222836520e-02,2.257585308583559200e-02,2.257451326771413996e-02,2.257317737111269942e-02,2.257183779521491906e-02,2.257049992003732491e-02,2.256915942973175895e-02,2.256781926252241291e-02,2.256647695863112438e-02,2.256513411587673934e-02,2.256378933383357613e-02,2.256244348481005121e-02,2.256109577972140526e-02,2.255974670399244972e-02,2.255839582375558303e-02,2.255704341978215580e-02,2.255568926375040723e-02,2.255433352700929664e-02,2.255297609791718713e-02,2.255161708736553097e-02,2.255025644835517359e-02,2.254889425765359626e-02,2.254753050427785524e-02,2.254616524674483286e-02,2.254479849568919933e-02,2.254343030172633114e-02,2.254206069036224225e-02,2.254068971102841934e-02,2.253931740093416403e-02,2.253794381218991033e-02,2.253656899158217736e-02,2.253519299528321251e-02,2.253381587765223085e-02,2.253243769917447417e-02,2.253105852083675184e-02,2.252967840844581626e-02,2.252829743064399537e-02,2.252691566104730869e-02,2.252553317884277428e-02,2.252415006924974455e-02,2.252276642615098565e-02,2.252138235050258480e-02,2.251999795458212161e-02,2.251861335721027160e-02,2.251722868974674954e-02,2.251584408649218855e-02,2.251445969386392174e-02,2.251307565321588114e-02,2.251169211708755821e-02,2.251030921856954012e-02,2.250892710403626026e-02,2.250754587595117304e-02,2.250616566338214247e-02,2.250478650914004841e-02,2.250340852178325107e-02,2.250203164818174312e-02,2.250065598803268826e-02,2.249928135034876681e-02,2.249790785482819883e-02,2.249653513888454776e-02,2.249516336714327269e-02,2.249379203041361117e-02,2.249242127141974981e-02,2.249105066542791964e-02
2.258325446582066381e-02,2.258119657225528265e-02,2.258050316449044387e-02,2.257879054600536034e-02,2.257784020820265483e-02,2.257632124778284274e-02,2.257522819439384751e-02,2.257381839345383792e-02,2.257264688940215092e-02,2.257129935226103584e-02,2.257008560157646934e-02,2.256877438244457926e-02,2.256753871915850515e-02,2.256624938928959712e-02,2.256500305904138304e-02,2.256372737876894199e-02,2.256247633091820054e-02,2.256120929321005567e-02,2.255995635159248336e-02,2.255869461482403263e-02,2.255744078718189757e-02,2.255618192039502215e-02,2.255492724748908717e-02,2.255366943079553307e-02,2.255241356578033263e-02,2.255115551230448337e-02,2.254989810620918259e-02,2.254863905172797833e-02,2.254737997082249118e-02,2.254611963942573447e-02,2.254485903159369684e-02,2.254359753892560755e-02,2.254233577846463318e-02,2.254107347725570545e-02,2.253981103424311169e-02,2.253854833591088444e-02,2.253728562598461549e-02,2.253602284375846518e-02,2.253476011080600069e-02,2.253349736429175604e-02,2.253223463266066859e-02,2.253097183603952960e-02,2.252970894569270369e-02,2.252844587864447773e-02,2.252718259229480671e-02,2.252591903094321862e-02,2.252465518275921855e-02,2.252339105315434228e-02,2.252212669806145581e-02,2.252086220923872270e-02,2.251959773092565564e-02,2.251833344856619956e-02,2.251706959267944785e-02,2.251580642694876733e-02,2.251454424191884351e-02,2.251328334188256244e-02,2.251202403069386612e-02,2.251076659979838260e-02,2.250951130817467616e-02,2.250825837626650380e-02,2.250700796127797637e-02,2.250576016341223132e-02,2.250451499635647626e-02,2.250327241231376077e-02,2.250203226658671965e-02,2.250079436464612337e-02,2.249955842247895049e-02,2.249832412835163498e-02,2.249709111356640312e-02,2.249585899550341980e-02,2.249462740838318459e-02,2.249339593893858597e-02,2.249216434235334905e-02,2.249093217725370991e-02,2.248969947156626362e-02,2.248846568446762062e-02,2.248723131264446576e-02,2.248599553663218134e-02,2.248475957539795497e-02,2.248352202723780807e-02,2.248228514517349591e-02,2.248104653976230188e-02,2.247980982775663744e-02
2.255995389308395813e-02,2.255804123716579485e-02,2.255733056426941288e-02,2.255572247453777393e-02,2.255478050518083116e-02,2.255334001396299207e-02,2.255226910260958034e-02,2.255092065416459263e-02,2.254977743312000169e-02,2.254847933886196254e-02,2.254729525844317850e-02,2.254602457283367764e-02,2.254481726291729729e-02,2.254356148616451158e-02,2.254234102465337702e-02,2.254109351931816302e-02,2.253986585140308960e-02,2.253862325614908527e-02,2.253739201288806199e-02,2.253615273438479630e-02,2.253492016927149608e-02,2.253368348675804586e-02,2.253245096171730896e-02,2.253121652116090237e-02,2.252998480049518693e-02,2.252875238359304186e-02,2.252752187133933923e-02,2.252629135380055519e-02,2.252506231573195641e-02,2.252383372521112037e-02,2.252260647426377119e-02,2.252138005690535599e-02,2.252015505802323903e-02,2.251893128351721562e-02,2.251770914957689287e-02,2.251648862783342878e-02,2.251527001737028619e-02,2.251405334930346377e-02,2.251283881550587493e-02,2.251162643455096798e-02,2.251041629222867366e-02,2.250920835769266992e-02,2.250800262192994769e-02,2.250679900009470644e-02,2.250559741391971319e-02,2.250439774185975655e-02,2.250319986869685554e-02,2.250200365997637522e-02,2.250080899038685647e-02,2.249961572872560475e-02,2.249842375171086373e-02,2.249723293268430721e-02,2.249604314607850028e-02,2.249485425788202986e-02,2.249366612571682134e-02,2.249247859171848996e-02,2.249129148254837285e-02,2.249010460577011497e-02,2.248891775273703306e-02,2.248773069851018463e-02,2.248654320899574552e-02,2.248535504278396588e-02,2.248416596267396525e-02,2.248297573609735894e-02,2.248178415098647451e-02,2.248059101034677668e-02,2.247939615373998473e-02,2.247819944065542960e-02,2.247700078129225704e-02,2.247580010193429845e-02,2.247459739237557194e-02,2.247339264422338820e-02,2.247218592655704159e-02,2.247097728543948764e-02,2.246976686108064641e-02,2.246855474030855573e-02,2.246734111536568754e-02,2.246612611385016139e-02,2.246490992995495151e-02,2.246369278947293532e-02,2.246247474031303620e-02,2.246125633811940636e-02,2.246003705190243935e-02
2.254097845181158091e-02,2.253907614798498354e-02,2.253839561233469610e-02,2.253680042806369133e-02,2.253588481000262655e-02,2.253445854000090190e-02,2.253340986675644517e-02,2.253207562049007809e-02,2.253095083417487945e-02,2.252966603380835917e-02,2.252849720770433092e-02,2.252723857510881278e-02,2.252604410424875053e-02,2.252479925529420404e-02,2.252359001879162756e-02,2.252235270535490885e-02,2.252113541728660573e-02,2.251990278943486259e-02,2.251868177989703804e-02,2.251745277704552198e-02,2.251623090809569752e-02,2.251500529608957066e-02,2.251378441792206003e-02,2.251256221321931705e-02,2.251134339464775161e-02,2.251012453621105761e-02,2.250890820146450241e-02,2.250769239086410425e-02,2.250647843125024375e-02,2.250526508910693016e-02,2.250405297813533323e-02,2.250284127724548958e-02,2.250163019394682551e-02,2.250041913614887409e-02,2.249920808934984320e-02,2.249799659937279719e-02,2.249678454230103278e-02,2.249557155908213715e-02,2.249435748578048136e-02,2.249314203964128400e-02,2.249192505929569624e-02,2.249070633057865393e-02,2.248948572043638419e-02,2.248826308030677998e-02,2.248703832056846152e-02,2.248581135682888726e-02,2.248458215099145494e-02,2.248335068103424206e-02,2.248211696307001600e-02,2.248088103363317034e-02,2.247964296058451231e-02,2.247840283168201989e-02,2.247716075870327679e-02,2.247591686888606929e-02,2.247467130497521337e-02,2.247342421784062627e-02,2.247217576453349255e-02,2.247092610134594076e-02,2.246967538190338537e-02,2.246842375014878809e-02,2.246717134079850853e-02,2.246591827108313302e-02,2.246466464668892687e-02,2.246341054926579914e-02,2.246215605288252523e-02,2.246090120060650203e-02,2.245964604095032971e-02,2.245839057944623574e-02,2.245713485460681252e-02,2.245587883507128499e-02,2.245462257674793807e-02,2.245336600330826923e-02,2.245210923397120487e-02,2.245085211552743168e-02,2.244959491027383180e-02,2.244833730535547925e-02,2.244707985020182386e-02,2.244582189320204132e-02,2.244456453224651094e-02,2.244330643020994720e-02,2.244204969282089998e-02,2.244079168396362692e-02,2.243953628405234713e-02
2.253533162043590971e-02,2.253323018012337586e-02,2.253246839799260062e-02,2.253070818703899886e-02,2.252969332414199791e-02,2.252812372433822888e-02,2.252696825329761690e-02,2.252550513372196181e-02,2.252427177825107665e-02,2.252286822084370241e-02,2.252159212738475552e-02,2.252022223919879912e-02,2.251892333641842756e-02,2.251757317614314080e-02,2.251626303368030324e-02,2.251492542575286512e-02,2.251361099469437535e-02,2.251228250167582046e-02,2.251096809772777305e-02,2.250964722943401761e-02,2.250833555828611263e-02,2.250702172074154836e-02,2.250571441071336221e-02,2.250440731056281216e-02,2.250310520440816642e-02,2.250180452817973631e-02,2.250050785332676287e-02,2.249921309929385146e-02,2.249792156660279305e-02,2.249663195365918245e-02,2.249534481363682156e-02,2.249405923722741854e-02,2.249277532918151148e-02,2.249149237297251233e-02,2.249021021247123511e-02,2.248892824237078841e-02,2.248764618485285874e-02,2.248636354000715237e-02,2.248508002640091027e-02,2.248379528501917926e-02,2.248250912940777391e-02,2.248122138479941023e-02,2.247993202578478511e-02,2.247864108271514436e-02,2.247734870938944071e-02,2.247605511960650351e-02,2.247476061048993626e-02,2.247346551191846051e-02,2.247217018394266283e-02,2.247087497437250461e-02,2.246958020546067220e-02,2.246828614157911699e-02,2.246699297734703477e-02,2.246570081883239242e-02,2.246440968108840905e-02,2.246311948407653247e-02,2.246183006260051018e-02,2.246054117408432388e-02,2.245925251943598280e-02,2.245796375577661583e-02,2.245667452447740534e-02,2.245538445951027889e-02,2.245409322011269679e-02,2.245280048474439932e-02,2.245150599055548146e-02,2.245020950211642011e-02,2.244891086761870852e-02,2.244760994790361702e-02,2.244630671068076344e-02,2.244500109615066297e-02,2.244369318641859998e-02,2.244238296719055017e-02,2.244107062895419474e-02,2.243975616358533445e-02,2.243843986799684553e-02,2.243712170932378111e-02,2.243580208015061306e-02,2.243448092784450926e-02,2.243315867773166411e-02,2.243183536095569308e-02,2.243051122514708520e-02,2.242918671795122304e-02,2.242786136635598407e-02
