% Model:              
% Version:            COMSOL 4.4.0.248
% Date:               Oct 24 2014, 15:16
% Dimension:          2
% Nodes:              28214
% Expressions:        1
% Description:        Surface
% x                       y                        Color
7.2004                    4.808264912280702        0
7.176900000000001         4.8249304761904765       0
7.174008970862204         4.79801898634478         0
7.155985                  4.841000000000001        0
7.153251819193937         4.814258689745341        0
7.136886486486487         4.8551                   0
7.134674171499041         4.828939564751003        0
7.1158                    4.8698609375             0
7.113974897536712         4.8438324114969245       0
7.095454794520548         4.8833                   0
7.092369295663272         4.855580536585411        0
7.0735                    4.899094186046512        0
7.0719791111144685        4.871379612406609        0
7.053090410958904         4.9115                   0
7.051963061146596         4.886344617579878        0
7.219200000000001         4.793241935483871        0
7.195747813219547         4.7823933653138155       0
7.2427                    4.776309722222223        0
7.21754155250613          4.76837136726075         0
7.2615                    4.760040845070423        0
7.238862168753456         4.752178596152272        0
7.2803                    4.744703409090909        0
7.255615614317701         4.7353437459568415       0
7.2991                    4.729207142857144        0
7.274337618143412         4.719915566967116        0
7.317176923076924         4.7141                   0
7.293046991191549         4.704387368188093        0
7.337908571428572         4.7                      0
7.31147413749957          4.689029372341676        0
7.354225423728814         4.6812000000000005       0
7.329756686638107         4.672194420339829        0
7.3743                    4.663985542168675        0
7.347432316433251         4.653732174192988        0
7.4495000000000005        4.588955421686748        0
7.4307                    4.608597368421053        0
7.4233534524108755        4.580996045090542        0
7.468300000000001         4.569016393442623        0
7.440777713241954         4.561694777957098        0
7.503902500000001         4.530800000000001        0
7.487014545454547         4.549600000000001        0
7.476571491801275         4.5264025122670075       0
7.458788336055349         4.542534516556867        0
7.52                      4.512909677419356        0
7.495928048721263         4.508435805847007        0
7.536475824175824         4.4932                   0
7.51005752157544          4.489359280093279        0
7.5529                    4.474805172413793        0
7.525309714799693         4.469948363737132        0
7.569070238095239         4.4556                   0
7.5415390263453705        4.450752390523045        0
7.0312                    4.926853333333334        0
7.028209950298672         4.899104577150592        0
7.007700000000002         4.941164935064935        0
7.004758938123511         4.910140052330114        0
6.9842                    4.955429333333333        0
6.981447984168763         4.9256807851002          0
7.3931000000000004        4.645325316455696        0
7.365593785801134         4.634847524509605        0
7.4119                    4.62616231884058         0
7.383421026151478         4.61516578603496         0
7.404256341431868         4.599022575607799        0
7.583293333333334         4.436800000000001        0
7.558135636932289         4.431990466480719        0
7.598368539325843         4.418                    0
7.574617908888576         4.415104579262646        0
7.613045312500001         4.3992                   0
7.590057554179784         4.3952516193420434       0
7.6281                    4.379004687499999        0
7.601877162900234         4.375506960660724        0
6.9607                    4.969935051546392        0
6.959107830682229         4.94168367719914         0
6.9393363636363645        4.982                    0
6.939705157328697         4.955776168809285        0
6.9184                    4.994132558139537        0
6.918036213674143         4.9703328891039416       0
6.894900000000001         5.007703125000001        0
6.895544891505427         4.981714280840678        0
6.874428888888889         5.0196000000000005       0
6.874892070340339         4.99508273091926         0
6.852600000000002         5.031513953488373        0
6.852491830355862         5.0074466593754705       0
6.8291                    5.044275                 0
6.829734443785078         5.017173884680254        0
6.805493181818182         5.057200000000001        0
6.8061517364176956        5.02883114212273         0
6.782100000000001         5.068814942528736        0
6.782617357425561         5.041362468653917        0
6.758600000000001         5.08224756097561         0
6.758829923323874         5.0535596521695885       0
6.7351                    5.092867777777778        0
6.735382709955079         5.0654825628788025       0
6.711600000000001         5.105207142857143        0
6.711706423953832         5.077451342096819        0
6.6881                    5.116480645161292        0
6.688903744321782         5.090054268611649        0
6.667355172413793         5.1277                   0
6.668571658123597         5.103073643931064        0
7.6422                    4.359287301587302        0
7.616428997815773         4.355604210659132        0
7.656300000000001         4.340085915492958        0
7.6328194252172725        4.337098161323075        0
