% Model,sagittal.mph
% Version,COMSOL 4.4.0.248
% Date,"Nov 28 2014, 11:09"
% Table,Probe Table 1 - 
% t,"Concentration (mol/m^3), Point Probe Expression 3","Concentration (mol/m^3), Point Probe Expression 2","Concentration (mol/m^3), Point Probe Expression 1"
0,-2.3485879042013443E-32,2.2339994266199885E-8,0.15468697858789465
0.060334069674358566,-9.397822865616577E-33,7.289280371922681E-9,0.15765810295770816
0.12066813934871713,2.7441237396271483E-34,-2.7619322088642197E-9,0.16003599859250028
0.24133627869743426,-7.349819422842827E-35,-1.338214172353964E-8,0.16633315055421488
0.48267255739486853,-8.580618715933493E-34,-9.146770648553752E-9,0.17762546959487402
0.7240088360923028,-1.1369236095471642E-35,6.9478509860291205E-9,0.18707817903247126
0.9653451147897371,1.0365010168802246E-35,1.703933444595836E-8,0.1952345093867403
1.4480176721846056,6.239824756973914E-33,9.012079695338555E-9,0.20861418091835454
1.9306902295794741,1.4203651378725008E-31,-1.1409170692652513E-8,0.2188113025699296
2.8960353443692113,-7.176951199545097E-28,-1.3323043640902804E-8,0.23349253015297114
3.8613804591589482,-2.7824934902951993E-25,4.568741009641928E-9,0.24115560411395676
4.826725573948686,-2.9251942063476348E-24,3.073004140663862E-9,0.24690610406219288
6.7574158035281595,-7.734951491711261E-22,-6.903900571753985E-10,0.25450942135760757
8.688106033107633,-4.389963416804218E-21,3.657957314696324E-9,0.259865060483758
12.549486492266581,1.0824110492415057E-17,2.1642136122502494E-9,0.266524278290017
16.41086695142553,2.609147025544879E-16,4.22995790389558E-8,0.27104586257959745
24.133627869743425,6.943466373717329E-12,7.279643882884328E-6,0.27649002075445067
31.85638878806132,7.999189555317948E-11,3.561173933931689E-5,0.2801103927496161
47.301910624697115,1.6004995594540504E-8,2.8285097750058673E-4,0.28440989201307276
62.747432461332906,1.1018817576973311E-7,7.709713540466048E-4,0.2872588337632228
78.1929542979687,4.3588587157178374E-7,0.0014997353724312745,0.28931426462259247
109.08399797124028,2.6828821976420034E-6,0.003421673278040967,0.29239639028314535
139.97504164451186,9.742908677911603E-6,0.0058346234285901214,0.035594883200317035
147.69780256282976,1.2720539998467472E-5,0.006497207334345234,0.02092159602786369
154.39209838406373,1.5839520310027568E-5,0.007062499332977266,0.01639039873476838
161.0863942052977,1.956620418658562E-5,0.007608810940522335,0.013591880704343489
174.47498584776562,3.0046036714132978E-5,0.00856698094611544,0.010484792212673628
201.25216913270148,6.679440391469527E-5,0.00984181203550053,0.007415903968315796
228.02935241763734,1.2113074252231042E-4,0.010563832596564522,0.005651999318939689
254.8065357025732,1.927304768842861E-4,0.010878677062036967,0.004518466456994908
308.36090227244495,3.833183180470889E-4,0.010720721225617761,0.0032657722876477287
361.91526884231666,5.964841429970463E-4,0.010219194413761882,0.0025061742805007775
415.4696354121884,8.10994345278131E-4,0.009599919243131572,0.002007859374566911
469.0240019820601,0.0010189202451687516,0.008957653487346848,0.0016281014420403595
522.5783685519318,0.0012107232099454173,0.008328380434270333,0.001354330592422832
629.6871016916753,0.0015189967824524976,0.007208046569846005,9.929753477490395E-4
736.7958348314187,0.0017267497560428462,0.006282591403884247,7.864716973338838E-4
843.9045679711621,0.0018463098238861047,0.005534370128725707,6.568221773941022E-4
951.0133011109056,0.0018992726887081869,0.004926840246576808,5.662247913140524E-4
1058.122034250649,0.0019069894889854372,0.004425880724146425,4.977945215688396E-4
1250.122034250649,0.0018643519928307364,0.0037059393250685113,4.0470560035812345E-4
1442.122034250649,0.0017793150139187167,0.003162490254943529,3.394861774267113E-4
1634.122034250649,0.0016788265737530683,0.0027422933635299516,2.916970963819682E-4
1826.122034250649,0.001576743877782049,0.0024096539925759003,2.550994103488082E-4
2018.122034250649,0.001479230417660401,0.0021409815526601274,2.2608867566018844E-4
