% Model,sagittal.mph
% Version,COMSOL 4.4.0.248
% Date,"Nov 28 2014, 11:23"
% Table,Probe Table 1 - 
% t,"Concentration (mol/m^3), Point Probe Expression 3","Concentration (mol/m^3), Point Probe Expression 1","Concentration (mol/m^3), Point Probe Expression 2"
0,7.299442182912272E-41,0.15468697858789465,2.2339994266199898E-8
0.0655831252946133,1.6656426403065586E-41,0.15803054095235536,6.4651629743935945E-9
0.1311662505892266,-1.0621302999262305E-42,0.16058979755257205,-3.6957331769467383E-9
0.2623325011784532,1.8024675956557684E-42,0.16734893267548023,-1.3500877921259507E-8
0.5246650023569064,3.118744297802277E-39,0.17937638168843067,-6.82857364432726E-9
0.7869975035353596,4.5958293644440337E-38,0.1893203369064136,9.632269670019954E-9
1.0493300047138128,2.1612797367208325E-37,0.19780647380475375,1.7127186815053303E-8
1.5739950070707192,5.633271588005967E-32,0.2115480535229154,4.2546992920281966E-9
2.0986600094276255,1.0028749349764678E-30,0.22182562533709127,-1.4943277758655928E-8
3.1479900141414383,-3.480048609513042E-27,0.2363581144676688,-8.711024967504169E-9
4.197320018855251,-9.628310144208292E-25,0.24368008455727616,5.971231158140679E-9
5.246650023569064,-9.508254742258253E-24,0.24916336625600044,1.0401819438789946E-9
7.345310032996689,-1.238941474009159E-21,0.2564317914419696,1.4907374389436394E-10
9.443970042424315,4.000818916595851E-21,0.2615694301235781,4.873836454188197E-9
13.641290061279566,1.0341931952450911E-16,0.2679818576595415,1.0160499793655492E-8
17.838610080134817,2.413013149044565E-15,0.27234403750026365,1.8882063763022793E-7
26.23325011784532,2.1435267535617622E-11,0.27760140277080625,1.2853192262982137E-5
34.62789015555582,2.3053057432974957E-10,0.2811004500502634,5.7290158348293315E-5
51.41717023097682,3.3522434149597037E-8,0.2852623781918554,3.928558575759276E-4
68.20645030639783,2.1766078374124132E-7,0.2880243403884077,0.0010158944105332773
84.99573038181883,8.216644124025503E-7,0.29001940148338523,0.0019087782679939656
118.57429053266084,4.69840973417453E-6,0.29301375924361833,0.00418208268586312
152.15285068350283,1.620198280469515E-5,0.03468920738658829,0.006914879513605375
160.6998073035521,2.1071224207535718E-5,0.02014819505852313,0.0076555070637684035
168.3006307642754,2.6292657017066056E-5,0.015708698864961616,0.008292995112052023
175.90145422499873,3.251062711006415E-5,0.012987424898985009,0.00889657063241417
191.10310114644537,4.9766499217541604E-5,0.009979907251054946,0.009904009721658908
221.50639498933865,1.0754577622944258E-4,0.007026863730897717,0.011104764043785596
251.90968883223192,1.8919894053440344E-4,0.005338001251638221,0.011671822312292992
282.31298267512517,2.9220006622732755E-4,0.0042571108724223155,0.011811181219863288
312.71627651801845,4.119848811092215E-4,0.0035127803823776314,0.011685858078093067
373.522864203805,6.742993169326619E-4,0.002459009305620377,0.011121878648417485
434.32945188959155,9.520766466164589E-4,0.001860482606418474,0.010296650983781089
495.1360395753781,0.0012178824130944024,0.0015010561708724915,0.00943510761415975
555.9426272611646,0.00145141412495147,0.0012633309393802077,0.008642317507386312
616.7492149469512,0.0016429192227205291,0.0010926426613230501,0.007944621775275388
677.5558026327377,0.0017913411699308423,9.629815877358151E-4,0.007336296315515441
799.1689780043108,0.0019848461397928502,7.697375778125196E-4,0.0063213859594938825
920.7821533758839,0.002071924845594586,6.405513154856344E-4,0.005522019644652773
1042.395328747457,0.0020893865639199333,5.49302110493173E-4,0.004880479134729007
1164.00850411903,0.002064703249889195,4.809101695844544E-4,0.00435580851708131
1285.6216794906031,0.0020160113710584278,4.271924294342854E-4,0.003919652867460458
1477.6216794906031,0.0019187737993115361,3.606222407831033E-4,0.003358271819885678
1669.6216794906031,0.001810069056907573,3.1069997394950953E-4,0.002919394448792282
1861.6216794906031,0.001700901822389207,2.7212063846276995E-4,0.0025701759531080205
2053.621679490603,0.0015967639605066603,2.4146238575229972E-4,0.0022873012431143132
